,isin,year,em_60000,em_60100,em_60200,em_60300,em_60400,em_60500,em_60600,em_60700,em_60800,em_60900,em_61000,em_61100,em_61200,em_61300,em_61400,em_61500,em_61600,em_61700,em_61800
576,US98983L1089,2017,348981.64483882167,13615718.0,83340617.0,61732343.0,25086001.0,177614115.0,273396029.0,259910739.0,102427694.0,25251786.0,18680393.0,155234224.0,31948412.0,199660678.0,250252922.0,184879478.0,202639548.0,121790763.0,173437996.0
577,US98983L1089,2018,331871.6804720312,156681321.0,133498238.0,22948802.0,216863688.0,94144583.0,124671439.0,31549542.0,262239786.0,198773622.0,212083951.0,157632883.0,85357730.0,59858451.0,285750037.0,230657893.0,143918393.0,130322013.0,212615140.0
578,US98983L1089,2019,293777.2215222636,76504065.0,136454357.0,76210284.0,103479932.0,284720970.0,15694845.0,57933462.0,71923587.0,8241312.0,192988852.0,144524500.0,145367854.0,118140972.0,52701821.0,237970332.0,63386917.0,87264249.0,16150536.0
579,US98983L1089,2020,315314.2644115115,85915392.0,212145397.0,34029727.0,66863525.0,210600091.0,48549084.0,178536646.0,72368343.0,123340418.0,152381546.0,91921858.0,246092371.0,248539834.0,9176085.0,105142015.0,83502864.0,99066748.0,130239566.0
580,US98983L1089,2021,307181.9606824318,248855394.0,155191723.0,107774650.0,240576037.0,188194507.0,124945576.0,23169977.0,188704726.0,134933435.0,156221530.0,89639001.0,63160020.0,103932225.0,27989777.0,122653403.0,236292285.0,157644954.0,228341878.0
581,US98983L1089,2022,306947.80083118787,188323916.0,269698246.0,202961486.0,154096170.0,217971133.0,7402472.0,232756884.0,254906748.0,170011645.0,126793990.0,138487634.0,185963998.0,192854924.0,264267830.0,7432133.0,178219343.0,241575019.0,251671392.0
582,US98983L1089,2023,321425.1611812083,97291954.0,74380402.0,69145323.0,72948473.0,170240284.0,182967605.0,187457368.0,107190983.0,227532267.0,215606919.0,36126706.0,93109873.0,169616771.0,271940950.0,252648041.0,242800577.0,232284768.0,245679072.0
583,JP3819400007,2013,309376.46864171623,52550466.0,227986032.0,77616723.0,232605451.0,203238885.0,54875558.0,42081941.0,247660967.0,109991656.0,64857072.0,62097869.0,216826587.0,57937260.0,99573752.0,52815590.0,204098559.0,151495956.0,163282887.0
584,JP3819400007,2014,343240.47053848277,195147031.0,157379632.0,10275897.0,211839429.0,98898582.0,209464403.0,261476375.0,58950077.0,56650647.0,166018548.0,84674014.0,258260294.0,77160850.0,167157775.0,8626460.0,145099928.0,227987707.0,169595997.0
585,JP3819400007,2015,381013.85458245594,287244177.0,26128038.0,205089680.0,113685999.0,3907088.0,259528770.0,71262679.0,20038746.0,67295168.0,148992046.0,82638062.0,285413504.0,20661461.0,44266432.0,62906349.0,160149027.0,152341189.0,84083059.0
586,JP3819400007,2016,430523.2497484623,172004489.0,76427658.0,103279961.0,122744095.0,229214877.0,240957790.0,232923798.0,57561257.0,231375422.0,251812881.0,213091454.0,244455176.0,84538899.0,185553028.0,41612768.0,185554779.0,144621947.0,278726294.0
587,JP3819400007,2017,468631.5141859565,100168985.0,28849870.0,282442886.0,256371312.0,126027137.0,93478024.0,87933795.0,229348817.0,280483494.0,197224014.0,235103658.0,116104705.0,257602846.0,58911674.0,135714459.0,121074668.0,172915897.0,268535209.0
588,JP3819400007,2018,494358.72521060926,176214980.0,231456814.0,285583979.0,283209818.0,261559981.0,176695027.0,108816767.0,204397069.0,30089173.0,254006714.0,56831734.0,228546247.0,240960496.0,263930159.0,73889994.0,103455176.0,10389330.0,152377109.0
589,JP3819400007,2019,532632.5403000227,177308523.0,86916794.0,281428780.0,264951616.0,262348837.0,102067263.0,280826754.0,42193461.0,12552513.0,200415370.0,72265418.0,66203362.0,4568141.0,211751289.0,11409890.0,89098730.0,205717221.0,20900480.0
590,JP3819400007,2020,526096.3673142077,3958063.0,80852776.0,161285821.0,224108849.0,258748091.0,87941610.0,274496440.0,181251551.0,172543086.0,162917236.0,264702553.0,146510505.0,224723289.0,44151544.0,121284588.0,203765777.0,277738780.0,20189091.0
591,JP3819400007,2021,585734.801139161,47967339.0,21760796.0,137801363.0,49054460.0,23348496.0,123790750.0,199952210.0,70678847.0,56311290.0,255357164.0,35741085.0,9774611.0,78293816.0,146123700.0,204797729.0,58829050.0,109080308.0,218796824.0
592,JP3819400007,2022,662583.9956052697,140344685.0,187253896.0,88078730.0,108130246.0,16023163.0,199919395.0,234744726.0,231516716.0,188011426.0,240955159.0,88008155.0,164547767.0,109688535.0,205332622.0,209946497.0,26686667.0,220745161.0,166319679.0
593,JP3819400007,2023,734714.9326179726,234021224.0,286449861.0,85911140.0,72278926.0,7611366.0,246770338.0,74244792.0,175834301.0,105216817.0,250096596.0,118066825.0,187024691.0,56435339.0,252745000.0,197638518.0,284272198.0,63600776.0,272285911.0
594,JP3449100001,2013,293020.65900290955,99099396.0,135024894.0,216797252.0,134791904.0,284378503.0,61096004.0,241436778.0,86406616.0,129564375.0,247288632.0,157410612.0,160646338.0,269506383.0,177392863.0,170280233.0,146037062.0,81833339.0,220694659.0
595,JP3449100001,2014,333960.88475715066,37916121.0,274245501.0,180508840.0,3308220.0,263733143.0,189709808.0,73176620.0,51207376.0,90996774.0,287027914.0,255226888.0,6883725.0,134506323.0,110053243.0,238384726.0,286388115.0,42875028.0,129667839.0
596,JP3449100001,2015,361885.9110715435,264890786.0,287460276.0,157384770.0,109526615.0,82554710.0,265874904.0,74885777.0,23817913.0,62106415.0,179083146.0,105909691.0,212964746.0,136271858.0,247284510.0,11971954.0,47741440.0,149613762.0,156623013.0
597,JP3449100001,2016,399726.70436344587,89260347.0,126328379.0,278897457.0,25939146.0,241025819.0,48868648.0,183106440.0,39167751.0,265176365.0,103807798.0,32324806.0,107769251.0,213055750.0,156856970.0,243792424.0,192296826.0,268910441.0,130511764.0
598,JP3449100001,2017,404261.30838722223,193313547.0,50352047.0,225274221.0,216764926.0,162293817.0,262279920.0,263333447.0,,112913160.0,129474234.0,171151377.0,52434155.0,86394061.0,218744931.0,34790172.0,45118354.0,187396814.0,153578178.0
599,JP3449100001,2018,354136.6225178013,149615862.0,120247657.0,145421272.0,275493867.0,147873419.0,42343693.0,72331417.0,279954127.0,156321185.0,85375667.0,229111190.0,249737815.0,82963734.0,189046181.0,14497615.0,229688582.0,159341728.0,38453130.0
600,JP3449100001,2019,353388.93503329967,73942370.0,129385988.0,88033400.0,122783840.0,263705815.0,246750909.0,40479812.0,8394380.0,96852610.0,187476392.0,127101189.0,54181243.0,205437102.0,129985347.0,5710378.0,91860397.0,16872810.0,231773517.0
601,JP3449100001,2020,393627.123319635,252380474.0,14301664.0,250101220.0,205260789.0,40641684.0,262024979.0,5091744.0,190255801.0,1407888.0,142443063.0,185709352.0,112789009.0,17258555.0,22914885.0,119258549.0,69025882.0,84711713.0,70994734.0
602,JP3449100001,2021,334793.3359654837,60929720.0,172362045.0,29419744.0,230329098.0,174767334.0,166016650.0,13028237.0,75078576.0,177281780.0,237893808.0,238707407.0,36484499.0,120556922.0,154948979.0,19169975.0,62102905.0,63621694.0,85244905.0
603,JP3449100001,2022,370216.2094833375,264710211.0,117800444.0,213075633.0,72118249.0,141871345.0,67110612.0,213767310.0,171603453.0,85419333.0,39134498.0,92776721.0,228942694.0,30565598.0,230580828.0,277510838.0,167178241.0,250802616.0,175587129.0
604,JP3449100001,2023,327748.62932271714,1286926.0,176911258.0,264667377.0,179004339.0,179183700.0,284316020.0,260894414.0,2055258.0,160124835.0,2950527.0,30543735.0,281323899.0,80284868.0,107878247.0,194384440.0,112375752.0,288511818.0,193265680.0
605,JP3637300009,2013,301501.64769941696,167790405.0,227714102.0,274184675.0,98847772.0,165222415.0,155320335.0,68685197.0,74522247.0,194980321.0,44739409.0,141052808.0,56319021.0,240669938.0,175757758.0,31027428.0,240883734.0,147097633.0,127573775.0
606,JP3637300009,2014,334734.2800685676,103717983.0,53739347.0,231373150.0,285339790.0,163706825.0,67328297.0,181472175.0,220007133.0,85289631.0,239797752.0,193528669.0,221179678.0,172117257.0,288065097.0,226571022.0,241625471.0,128448050.0,262744893.0
607,JP3637300009,2015,376461.80068968976,274192786.0,133190650.0,169659957.0,202837390.0,58994251.0,197942581.0,10524952.0,133772925.0,64526429.0,201969676.0,210401512.0,850463.0,57730347.0,46630318.0,110139810.0,26434626.0,7591919.0,40898112.0
608,JP3637300009,2016,328628.9939188764,57791540.0,139138596.0,161238478.0,8710576.0,209284350.0,287810276.0,104860954.0,215286175.0,91201471.0,107099981.0,67217594.0,141627233.0,35746429.0,188468270.0,231185236.0,122515874.0,254244630.0,121960830.0
609,JP3637300009,2017,322955.5652249742,277848363.0,89255531.0,29592619.0,235710068.0,275955303.0,247286741.0,216102352.0,107298609.0,288126660.0,2032187.0,242854797.0,58790997.0,48100164.0,265762808.0,40494824.0,16451998.0,252687478.0,222113613.0
610,JP3637300009,2018,326287.31484153215,229239539.0,25168068.0,211619952.0,98563158.0,69366155.0,12312216.0,238876127.0,280960599.0,82447987.0,208251855.0,153302124.0,228932117.0,143061861.0,90888024.0,147506208.0,,137192591.0,246923371.0
611,JP3637300009,2019,374857.7394648788,31757995.0,147590400.0,214756433.0,63805786.0,124926584.0,145031099.0,235030837.0,146273766.0,264907558.0,249864425.0,287044371.0,167285117.0,19884044.0,74013510.0,275146395.0,68907356.0,82221889.0,18623451.0
612,JP3637300009,2020,389967.74541729665,222244054.0,264183818.0,6232967.0,268485588.0,191054219.0,195212624.0,96201661.0,16095541.0,285862601.0,41762498.0,274453940.0,111893610.0,8591369.0,258647204.0,110793487.0,191594097.0,173442107.0,35990259.0
613,JP3637300009,2021,356445.8133391342,112406414.0,262894661.0,184610400.0,114090511.0,127395118.0,132143808.0,55985752.0,6993307.0,10751638.0,194568447.0,180474192.0,210339221.0,211280245.0,249188588.0,74247471.0,248877558.0,282942671.0,202365610.0
614,JP3637300009,2022,326076.35614308633,93707418.0,217405831.0,101809570.0,56424738.0,137006596.0,90855402.0,73276604.0,7383086.0,78328761.0,151152235.0,167539580.0,91222805.0,126345944.0,129875030.0,133868526.0,97956100.0,14140373.0,37140198.0
615,JP3637300009,2023,293842.1914689384,83941779.0,238168164.0,93761997.0,219189814.0,109112875.0,286760939.0,17194201.0,240946869.0,154522699.0,152438640.0,221421557.0,73018198.0,71739268.0,59392167.0,191565570.0,125724780.0,156913149.0,59814688.0
616,US74164M1080,2013,290755.62534829864,230136289.0,72229388.0,244066528.0,91999980.0,124210774.0,229876092.0,208824764.0,127470894.0,118676299.0,264569438.0,61110033.0,184452011.0,56614850.0,66941074.0,69580985.0,229406023.0,113867816.0,209279459.0
617,US74164M1080,2014,317999.7931265635,180705990.0,35901803.0,245389847.0,180277958.0,74467601.0,236810605.0,207505428.0,52947616.0,166541476.0,157787259.0,28381720.0,195590757.0,50475398.0,24332307.0,195451901.0,3646993.0,179314258.0,35991187.0
618,US74164M1080,2015,345218.83396235015,134919997.0,62252118.0,244853438.0,150961180.0,125123278.0,815083.0,232489691.0,215638218.0,156372261.0,136930339.0,192046724.0,192063326.0,152650679.0,163704720.0,119801688.0,87523581.0,33471829.0,95922091.0
619,US74164M1080,2016,348476.73273471923,67810971.0,222410614.0,133937955.0,40214477.0,217025128.0,254050662.0,183908836.0,89538373.0,46177486.0,258077492.0,169983784.0,96236997.0,224135089.0,68504988.0,45069617.0,117017732.0,179226626.0,177017704.0
620,US74164M1080,2017,326692.4251178702,54055073.0,20972337.0,282791144.0,239379444.0,170571840.0,196237240.0,39049730.0,164330201.0,84660664.0,118496878.0,45782991.0,210947654.0,195990549.0,137134964.0,133050296.0,27640067.0,269543377.0,263030810.0
621,US74164M1080,2018,292473.7618336082,59350614.0,269051684.0,230697556.0,138298035.0,156474569.0,23156615.0,10032734.0,223421851.0,24963377.0,280577707.0,79166156.0,89104100.0,179806001.0,142153911.0,241105062.0,107711617.0,1444541.0,72929140.0
622,US74164M1080,2019,327784.4839478832,30448033.0,260099726.0,147322429.0,170312574.0,56757120.0,76844152.0,222720260.0,111783173.0,101344969.0,13629438.0,37560530.0,197661508.0,62908523.0,82612462.0,258239633.0,114904367.0,77815824.0,42177655.0
623,US74164M1080,2020,307154.1446052533,166767615.0,93824595.0,244866398.0,102027892.0,250090556.0,49740657.0,213758237.0,150194961.0,118833310.0,134768311.0,130043229.0,241682235.0,234104766.0,144435455.0,169100574.0,206184377.0,218626164.0,7548677.0
624,US74164M1080,2021,339740.62268960057,27498224.0,15639588.0,264763241.0,76572150.0,250476673.0,211479470.0,241924693.0,139593713.0,220509872.0,210082524.0,141340627.0,162705222.0,265545201.0,208032861.0,244514040.0,167245694.0,157377090.0,101699432.0
625,US74164M1080,2022,312257.6388830701,86907088.0,42385433.0,5878682.0,94162510.0,66338907.0,180375506.0,253535765.0,86583426.0,77246180.0,221029114.0,69643014.0,239455230.0,123304132.0,127777490.0,255036964.0,9984311.0,78454522.0,163723298.0
626,US74164M1080,2023,358178.7034306815,554184.0,113182250.0,77185467.0,132055995.0,117879864.0,148080775.0,65407813.0,157767108.0,88072982.0,86467603.0,288252122.0,213392117.0,123186041.0,164044692.0,261225106.0,221242091.0,268017139.0,185536199.0
627,US3994732069,2013,328808.46565211,188557439.0,140886070.0,144337060.0,251570807.0,277899166.0,265337307.0,200508884.0,238657241.0,163961092.0,146095157.0,39912330.0,185038514.0,286765418.0,28187826.0,140841663.0,284215256.0,218849463.0,89998934.0
628,US3994732069,2014,313968.94102144864,749951.0,253976412.0,280847283.0,175283579.0,58349530.0,11641826.0,239857765.0,252477608.0,100674865.0,81216442.0,10539878.0,199172096.0,235859954.0,224368129.0,116933001.0,126490028.0,268157289.0,110033245.0
629,US3994732069,2015,318881.28197060555,33679800.0,195808310.0,224133819.0,27118003.0,27917533.0,288104589.0,69728846.0,107909787.0,132713630.0,46122276.0,21939007.0,9958277.0,267448179.0,88170340.0,195729543.0,265231694.0,263810158.0,179068450.0
630,US3994732069,2016,316434.10899484245,229084701.0,95994550.0,263796915.0,121438096.0,140942971.0,127347672.0,198798346.0,188372878.0,180990874.0,246263169.0,262450842.0,34452916.0,280739294.0,185475058.0,31828691.0,109788793.0,126749310.0,134847612.0
631,US3994732069,2017,323282.8296175617,187864365.0,129843312.0,15876825.0,187023067.0,178870670.0,165574529.0,109626178.0,103468825.0,149809603.0,188913186.0,72464376.0,264124865.0,142209570.0,53382109.0,108892947.0,193437570.0,18054927.0,73562297.0
632,US3994732069,2018,371005.21453144634,446642.0,30178513.0,55831606.0,178872351.0,88388065.0,267980235.0,268732972.0,173773788.0,72884516.0,191164810.0,149918993.0,177457515.0,126587010.0,21083891.0,282571313.0,205558378.0,115605997.0,268850327.0
633,US3994732069,2019,410818.8848704848,248029483.0,224323364.0,127882794.0,187823174.0,180846878.0,138671043.0,166413185.0,224294960.0,166561196.0,78008235.0,174746056.0,133558821.0,223739712.0,89031301.0,165904448.0,107787937.0,283175049.0,237531741.0
634,US3994732069,2020,448823.936470512,225772025.0,217842979.0,224073032.0,276961071.0,120261754.0,235991215.0,39724675.0,71049381.0,157578999.0,12627437.0,92383821.0,42563862.0,73618188.0,259046907.0,113794885.0,100847994.0,11078626.0,54970734.0
635,US3994732069,2021,396904.80611769384,191045141.0,112126019.0,29034741.0,13990800.0,44756354.0,226870313.0,220268865.0,10219304.0,26630964.0,60913779.0,184720648.0,163811872.0,37197442.0,214841490.0,120420742.0,206119442.0,21193622.0,57321386.0
636,US3994732069,2022,409374.27282136265,45166319.0,275647530.0,229436418.0,231838650.0,146702176.0,70175799.0,79671368.0,22642909.0,263171211.0,246700714.0,139418462.0,231101141.0,259787694.0,88408456.0,167784790.0,216151357.0,105034416.0,110501279.0
637,US3994732069,2023,416170.7415060593,50392741.0,240842352.0,142583104.0,101649255.0,153781954.0,173067901.0,82611729.0,255813385.0,164615978.0,112322271.0,155356856.0,185019373.0,127149212.0,20733498.0,143327574.0,105229612.0,225092161.0,167488536.0
638,PHY6028G1361,2013,316185.7719740114,247369400.0,71459873.0,140636360.0,27215979.0,183932674.0,95776207.0,222369312.0,202528617.0,58063804.0,49444956.0,219059217.0,281645462.0,48502150.0,107123167.0,193285177.0,251650528.0,228989256.0,34140806.0
639,PHY6028G1361,2014,288746.0793686554,62634086.0,44086256.0,22275563.0,169085441.0,34686052.0,102570744.0,255577693.0,44848867.0,121718782.0,183921552.0,42095019.0,27004313.0,115339446.0,6030009.0,271202797.0,23662112.0,135413270.0,149669618.0
640,PHY6028G1361,2015,300969.02222488006,98257612.0,70914157.0,177599015.0,129262273.0,283532145.0,232519166.0,92692338.0,2162658.0,29275306.0,33767652.0,223989023.0,230354927.0,36021862.0,248002214.0,83985658.0,85878916.0,104395102.0,220121533.0
641,PHY6028G1361,2016,297927.3613801529,114994782.0,268485576.0,217614469.0,47005434.0,96575688.0,285397419.0,31548341.0,80448395.0,132058564.0,124531427.0,272295887.0,90852009.0,83239906.0,206943236.0,267223590.0,281516958.0,121305770.0,33291319.0
642,PHY6028G1361,2017,304368.4905366566,181157823.0,81145854.0,5008777.0,267663213.0,281547956.0,149276867.0,167368907.0,115504415.0,154939437.0,4618128.0,124981980.0,70194970.0,11897271.0,157858423.0,125916711.0,4284321.0,203397619.0,125373567.0
643,PHY6028G1361,2018,331772.60495578614,215140687.0,2479180.0,22149179.0,14173467.0,182064326.0,263891560.0,116166916.0,176148910.0,2079907.0,72262434.0,130412531.0,97394988.0,12801636.0,180898559.0,178009203.0,210977022.0,122709528.0,95907162.0
644,PHY6028G1361,2019,341514.0036994426,98894086.0,109186064.0,16883299.0,174773988.0,12906903.0,76899465.0,232512563.0,241246626.0,255803340.0,85915822.0,38573614.0,196983797.0,250283237.0,181603467.0,15735202.0,69313907.0,15426419.0,84236823.0
645,PHY6028G1361,2020,370246.9439490889,239881073.0,89054729.0,82979835.0,179480790.0,81674808.0,142728604.0,149424664.0,270766337.0,136358119.0,224367740.0,208773157.0,221133854.0,137970138.0,272787311.0,140216576.0,191461983.0,72131094.0,208261587.0
646,PHY6028G1361,2021,397673.78404416016,221348642.0,114278124.0,258802262.0,25683192.0,5927938.0,10766930.0,204747480.0,46048247.0,284810625.0,238315585.0,54052846.0,74160151.0,217024542.0,51701856.0,237546751.0,110194347.0,72352075.0,228599590.0
647,PHY6028G1361,2022,433732.48345191847,164583877.0,90497961.0,214430686.0,172619250.0,275513737.0,29241523.0,116887035.0,145071317.0,271059944.0,104497417.0,155128102.0,166313895.0,20946341.0,12862125.0,83280290.0,261119469.0,88878174.0,135713733.0
648,PHY6028G1361,2023,473467.0980878598,269606396.0,120413742.0,160209746.0,94530826.0,102740668.0,153319423.0,123547084.0,21143650.0,118136960.0,183332145.0,11237722.0,283295793.0,183405763.0,277814781.0,6238773.0,252293147.0,264870974.0,33598335.0
649,AU000000BKW4,2013,322482.497923683,255616336.0,153276183.0,102464473.0,11615494.0,212628944.0,147955028.0,81043269.0,50087552.0,102291510.0,102799019.0,117574276.0,275784340.0,209559700.0,201226674.0,271124561.0,242266085.0,158693083.0,179961156.0
650,AU000000BKW4,2014,369006.08243055857,51063607.0,15842949.0,13738653.0,168103342.0,59416849.0,248696368.0,13803196.0,48939099.0,42557362.0,140798532.0,185650590.0,208607549.0,227394194.0,177518101.0,236520509.0,250226255.0,252083975.0,47998447.0
651,AU000000BKW4,2015,405978.43507158355,258534282.0,148982046.0,232480204.0,50251082.0,107865200.0,99138113.0,222229233.0,118884963.0,256753412.0,67412350.0,146734224.0,68781946.0,15482030.0,153645705.0,47511236.0,208680444.0,219106857.0,5494236.0
652,AU000000BKW4,2016,424798.2040893992,232606928.0,133069025.0,42320001.0,242447409.0,20850936.0,128312966.0,238088807.0,241549722.0,22354216.0,18945266.0,219668692.0,81449892.0,176649376.0,30615972.0,159374173.0,114837982.0,55578680.0,175073306.0
653,AU000000BKW4,2017,465146.7516853174,24951718.0,195277215.0,113681274.0,106497388.0,250092921.0,59047578.0,71306187.0,36957010.0,56823418.0,129394830.0,280340693.0,97844977.0,197950827.0,159459132.0,201542936.0,9573128.0,94219941.0,90717383.0
654,AU000000BKW4,2018,421852.8226748163,194731872.0,18869181.0,51082674.0,29242617.0,251895931.0,7272324.0,210392192.0,273957657.0,185573630.0,132043166.0,139831495.0,163070629.0,208883472.0,110662921.0,32942797.0,44731178.0,232886191.0,162529316.0
655,AU000000BKW4,2019,462704.14802663133,215935776.0,240737763.0,89965183.0,254464402.0,250405421.0,16247925.0,102660223.0,40702496.0,134967340.0,203536536.0,5961617.0,193736686.0,82260940.0,18219347.0,39851368.0,316355.0,249724880.0,127695035.0
656,AU000000BKW4,2020,404660.9859198371,275012442.0,196473475.0,235408565.0,132886963.0,199501682.0,235584959.0,12607457.0,171178463.0,287338412.0,124371842.0,96832883.0,250738643.0,89651080.0,73070643.0,244536746.0,274201265.0,203357736.0,253226149.0
657,AU000000BKW4,2021,407106.7418694203,217603379.0,99476986.0,268669302.0,79356139.0,51070821.0,158411128.0,251569670.0,138431914.0,207364511.0,183184031.0,106407181.0,66436048.0,75818817.0,249773502.0,248110224.0,206237636.0,21469054.0,225819175.0
658,AU000000BKW4,2022,453404.7983601024,235510269.0,28339727.0,157974431.0,212365548.0,33967778.0,258356894.0,27056700.0,49035069.0,9730051.0,235863988.0,82381850.0,102760682.0,211151292.0,150436496.0,8015885.0,285750690.0,24286806.0,
659,AU000000BKW4,2023,483416.74182833114,78270870.0,13307824.0,64270051.0,139799396.0,272823185.0,150420379.0,34465149.0,60774439.0,115331074.0,185855247.0,50629478.0,158669917.0,188978177.0,145027018.0,80949351.0,191452364.0,19910926.0,122977102.0
660,US3696043013,2013,322670.0042578366,218033552.0,142883636.0,269122620.0,286712058.0,231338551.0,176203365.0,212328113.0,177874977.0,115444982.0,180662143.0,164973947.0,51393968.0,83097335.0,287893404.0,170202168.0,126390689.0,136569583.0,145161848.0
661,US3696043013,2014,296126.37048504915,252205847.0,10644547.0,222364909.0,197560282.0,20766731.0,25613140.0,278373306.0,88045644.0,92334482.0,144409831.0,99917827.0,154002402.0,15461299.0,140584642.0,104994975.0,91262421.0,81729716.0,7894358.0
662,US3696043013,2015,305217.1397196724,106341074.0,232097912.0,105024874.0,140754689.0,56842503.0,193678694.0,134838572.0,62490840.0,137264355.0,206619793.0,31226995.0,209478678.0,259597892.0,252988229.0,202354872.0,137449930.0,42161236.0,49057056.0
663,US3696043013,2016,338132.7625165059,131546657.0,14998945.0,31505798.0,232165807.0,131760856.0,271739594.0,274352825.0,259108728.0,243443157.0,51523690.0,26142272.0,156797235.0,158355416.0,213032967.0,176896310.0,182604196.0,48216548.0,237450153.0
664,US3696043013,2017,313332.00208542915,62999786.0,110667796.0,283048282.0,110488239.0,112449578.0,268430384.0,108908787.0,83946546.0,134682330.0,273216911.0,193654488.0,147857626.0,,44978412.0,28431929.0,25323930.0,265111852.0,163175154.0
665,US3696043013,2018,336627.6320963907,185160356.0,30653568.0,194211625.0,271928974.0,122718131.0,242894408.0,177193325.0,206892627.0,129077354.0,158818971.0,137777300.0,228458263.0,98271109.0,257958470.0,170842131.0,100727261.0,77529382.0,259043583.0
666,US3696043013,2019,356140.04665924533,102519546.0,286036107.0,114350840.0,278450460.0,182457996.0,188635555.0,229747621.0,57438037.0,159922177.0,63527219.0,150785351.0,77960022.0,131861269.0,43391391.0,158006174.0,61680161.0,49056512.0,59252152.0
667,US3696043013,2020,,225930930.0,63006594.0,104968631.0,9739924.0,23906258.0,196585942.0,168886874.0,87200213.0,41417215.0,122823963.0,179979584.0,140973991.0,83390850.0,145645836.0,168610508.0,215730981.0,183537340.0,285123549.0
668,US3696043013,2021,361032.1168426876,31297151.0,127226732.0,226547697.0,232633043.0,120513505.0,254655420.0,207429573.0,203766693.0,101557313.0,14322050.0,60333840.0,100161200.0,252339987.0,255636927.0,16764184.0,36443943.0,285802702.0,231713714.0
669,US3696043013,2022,345081.3049828129,177235188.0,254697007.0,132000350.0,58492308.0,108223632.0,39361344.0,79992001.0,4503345.0,58298776.0,8335213.0,268986291.0,218377663.0,13634437.0,76221761.0,183502568.0,202466443.0,275378209.0,155801751.0
670,US3696043013,2023,311965.81739065686,186572939.0,245392031.0,247633716.0,204205106.0,255135349.0,277925704.0,17571196.0,73400398.0,186838571.0,96450587.0,109199597.0,109844587.0,127253442.0,,70065128.0,92378896.0,76220423.0,213173898.0
671,JP3143600009,2013,304455.63508201856,2850379.0,69334561.0,50429057.0,58299526.0,91982707.0,234132253.0,43647419.0,155700619.0,24024754.0,187713264.0,267684217.0,172645349.0,8087828.0,72342783.0,102238355.0,180886565.0,2730297.0,49472969.0
672,JP3143600009,2014,346031.39937863854,79815953.0,271209010.0,9330498.0,167768276.0,185634159.0,256170105.0,148847749.0,53247525.0,288486322.0,278212864.0,22829573.0,288176258.0,235842219.0,241674510.0,20290387.0,224177719.0,105275805.0,215692968.0
673,JP3143600009,2015,383866.00195463735,277592926.0,193531166.0,284696819.0,210211674.0,71659771.0,122368508.0,156896016.0,247177612.0,236993501.0,277135812.0,80466050.0,152815293.0,128680864.0,287294941.0,109921556.0,271807826.0,165755273.0,124090195.0
674,JP3143600009,2016,399601.74645706295,280197275.0,167832756.0,220938074.0,49063842.0,272293206.0,240160325.0,15074851.0,42666508.0,78364314.0,196073689.0,204846612.0,65052506.0,248442539.0,170637920.0,83912648.0,230502507.0,148441330.0,224951214.0
675,JP3143600009,2017,350821.1527349161,207383047.0,288260619.0,182026110.0,106325471.0,248143011.0,150628924.0,12569088.0,13393409.0,217684551.0,265974935.0,259627183.0,48264013.0,102058133.0,20272209.0,251385326.0,64956441.0,275503199.0,148960847.0
676,JP3143600009,2018,298428.37713524105,271302104.0,201980645.0,59267586.0,162609179.0,30450647.0,164660387.0,106439373.0,260332227.0,75014442.0,175064203.0,103499889.0,101026479.0,121161848.0,58714543.0,217828773.0,252202379.0,73590010.0,120905040.0
677,JP3143600009,2019,332085.32854849007,188595988.0,80668137.0,64282216.0,84155440.0,280002779.0,28063459.0,41452900.0,50209397.0,136675647.0,165518286.0,22953201.0,162520425.0,72346740.0,64867135.0,107479514.0,224310779.0,75646935.0,146392311.0
678,JP3143600009,2020,374249.28035526077,73065230.0,22895228.0,154049145.0,157859846.0,260585816.0,167683776.0,279705070.0,211993001.0,148824676.0,207271706.0,258274942.0,148131425.0,74559094.0,287765531.0,233421194.0,67992353.0,97099822.0,45912358.0
679,JP3143600009,2021,348487.9769026129,139442240.0,8642994.0,39788206.0,30282983.0,98223664.0,46562870.0,254885291.0,79892571.0,106320214.0,242224753.0,109494497.0,79369547.0,210656089.0,165683450.0,22332466.0,207502087.0,102348185.0,32906935.0
680,JP3143600009,2022,323534.951822167,75697335.0,50792037.0,269923627.0,121081159.0,107040723.0,89641515.0,77063379.0,167075597.0,97853057.0,79442357.0,187560495.0,201473225.0,43612780.0,218381866.0,174832710.0,91484029.0,215525506.0,177865405.0
681,JP3143600009,2023,349157.8298986674,186522280.0,206106478.0,118903678.0,58845656.0,110716508.0,76762933.0,116478994.0,101367003.0,82558815.0,19321002.0,10474720.0,143911406.0,162316900.0,7067230.0,166889344.0,58125669.0,259096874.0,254462088.0
682,JP3425400003,2013,317240.0467986489,65287950.0,276506504.0,260718642.0,118346348.0,133679073.0,143420911.0,38420425.0,209919516.0,160398890.0,134412301.0,21483629.0,114212531.0,4181579.0,137645771.0,102962301.0,94621502.0,252327198.0,254631698.0
683,JP3425400003,2014,314195.1340567973,17950232.0,142098391.0,259155432.0,155461037.0,110475746.0,196915464.0,31111034.0,32110063.0,100401608.0,27256094.0,183430578.0,29010401.0,119702294.0,122404989.0,226451724.0,148744991.0,49166636.0,227561893.0
